tract,county,state,cz,czname,hhinc_mean2000,mean_commutetime2000,frac_coll_plus2010,frac_coll_plus2000,foreign_share2010,med_hhinc2016,med_hhinc1990,popdensity2000,poor_share2010,poor_share2000,poor_share1990,share_black2010,share_hisp2010,share_asian2010,share_black2000,share_white2000,share_hisp2000,share_asian2000,gsmn_math_g3_2013,rent_twobed2015,singleparent_share2010,singleparent_share1990,singleparent_share2000,traveltime15_2010,emp2000,mail_return_rate2010,ln_wage_growth_hs_grad,jobs_total_5mi_2015,jobs_highpay_5mi_2015,nonwhite_share2010,popdensity2010,ann_avg_job_growth_2004_2013,job_density_2013,kfr_natam_p25,kfr_natam_p75,kfr_natam_p100,kfr_asian_p25,kfr_asian_p75,kfr_asian_p100,kfr_black_p25,kfr_black_p75,kfr_black_p100,kfr_hisp_p25,kfr_hisp_p75,kfr_hisp_p100,kfr_pooled_p25,kfr_pooled_p75,kfr_pooled_p100,kfr_white_p25,kfr_white_p75,kfr_white_p100,count_pooled,count_white,count_black,count_asian,count_hisp,count_natam,mergecounts
12800,61,36,19400.0,New York,218632.0,27.595802000000003,0.8740322,0.77653003,0.14693674,161619.0,95588.0,37133.156,0.016270962,0.051965658,0.025756041,0.0070175440000000006,0.040829346,0.032280702,0.0081337551,0.92001808,0.030576894,0.030158492000000002,3.219661,2192.0,0.16858238,0.13408723,0.10801964,0.15040223,0.57444561,85.400002,1.8141314,2507409.0,1569208.0,0.094736814,90869.57,-0.040757213,65434.785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34933.117,52954.48,80842.602,36134.207,63234.91,95076.57,37659.164,64301.359000000004,98215.914,1058.0,965.0,6.0,27.0,25.0,0.0,matched (3)
91601,81,36,19400.0,New York,104978.23,47.702164,0.47229382,0.32816947,0.016455999,100909.0,43340.0,1286.4648,0.02456475,0.053985171,0.023057919,0.0022064231,0.021573916000000002,0.0053934790000000005,0.0011893435,0.98120838,0.012369173,0.0030922932,3.219661,0.0,0.071782179,0.10271903,0.08747045,0.13402778,0.52627093,88.599998,0.24750078,105849.0,33379.0,0.034322143,3232.1711,0.06652665099999999,369.25516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55170.234000000004,75946.5,97112.594,56034.027,76800.07,99922.594,847.0,831.0,1.0,2.0,13.0,0.0,matched (3)
92800,81,36,19400.0,New York,141231.67,41.729954,0.52465397,0.56705785,0.069930069,138158.0,59403.0,4494.2588,0.011363637,0.045639534,0.042316925,0.0015403574,0.043130007000000005,0.013931097,0.0031976744,0.9616279000000001,0.019186046000000002,0.013668723,3.219661,0.0,0.13513513,0.09000000400000001,0.099009901,0.12903225,0.59080803,79.199997,-0.091903433,30085.0,10598.0,0.071472585,10966.216,0.024858467000000002,391.89187999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58056.140999999996,74402.148,89905.289,55752.215,74925.844,95604.914,826.0,793.0,1.0,10.0,15.0,0.0,matched (3)
15002,61,36,19400.0,New York,257709.25,29.857792,0.85093713,0.85558277,0.070346847,162984.0,147567.0,46714.609000000004,0.031753786,0.041538462000000005,0.0084255738,0.0086444728,0.039911717,0.039811604,0.0078418003,0.92754859,0.027616775,0.028313365,3.219661,2200.0,0.0,0.11237785,0.12784091,0.15882838,0.60260177,88.5,1.8270156000000002,2259352.0,1403044.0,0.10263014,113270.84,0.015026307,63854.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48865.762,66177.094,83061.805,56656.738,71209.789,85812.844,1214.0,1119.0,2.0,32.0,36.0,0.0,matched (3)
97300,81,36,19400.0,New York,126643.05,37.980469,0.22209026,0.27231121,0.32569203,83125.0,53390.0,4374.9116,0.0038927335,0.053310405,0.031807229,0.0049603176,0.08730159,0.066514865,0.0013140604,0.84581685,0.074901447,0.06920717700000001,3.219661,0.0,0.0,0.10837439,0.06726457200000001,0.18289354,0.49165404,79.300003,0.1303692,321038.0,145160.0,0.18005955,10029.851,0.038742255,1064.6766,0.0,0.0,0.0,92187.648,107134.6,151223.88,0.0,0.0,0.0,45273.960999999996,71694.047,120523.68,53296.285,81160.969,114837.77,62732.512,82491.477,104686.03,422.0,327.0,2.0,36.0,51.0,0.0,matched (3)
29301,5,36,19400.0,New York,124295.41,45.347725,0.72561866,0.57857382,0.19652174,103555.0,51498.0,6891.0078,0.063120984,0.048996802,0.027540362000000002,0.075733334,0.12853333,0.036266666,0.09491384,0.75736523,0.095469706,0.037946552,3.219661,1228.0,0.05232558,0.11203319999999999,0.21044303,0.12484549,0.54992837,84.400002,0.0,368171.0,183073.0,0.25546664,16741.07,0.14420253,2491.0713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44854.566,87988.836,0.0,50169.398,74215.148,100171.83,46930.562999999995,74118.953,108789.67,286.0,195.0,27.0,12.0,36.0,0.0,matched (3)
13000,61,36,19400.0,New York,264344.41,25.658432,0.82399106,0.77634573,0.17292403,191607.0,113045.0,25933.365,0.028931096,0.03117558,0.028069424,0.013587604,0.040047675,0.028425837000000002,0.014928603,0.90437043,0.039160535,0.027066205,3.219661,0.0,0.044009779000000006,0.02,0.11081081,0.24899136,0.6295016999999999,78.699997,0.0,2502558.0,1569455.0,0.09249109,60797.102,-0.009240797700000001,70681.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33861.176,58279.039000000004,86118.742,35469.137,61064.973,93321.969,674.0,601.0,7.0,23.0,24.0,0.0,matched (3)
16001,61,36,19400.0,New York,251270.84,33.094341,0.8614009,0.82122719,0.14519592,233529.0,106996.0,33212.594,0.040257648,0.024670658999999998,0.035205994,0.010950855,0.040331196,0.036669198,0.010306807,0.91730583,0.032598276,0.027659141,3.219661,3000.0,0.049586777,0.19308943,0.1227758,0.22192691,0.65832061,84.699997,-0.40070796,2198036.0,1371867.0,0.09989315300000001,76408.164,0.019147726,44346.941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45855.59,64274.530999999995,82717.977,55535.187999999995,68441.867,81123.172,974.0,893.0,9.0,23.0,33.0,0.0,matched (3)
900,61,36,19400.0,New York,179117.31,26.833222999999997,0.90825689,0.77042377,0.41753653,158125.0,68330.53842826284,3700.115,0.022964508999999998,0.11792039,0.27114391,0.045143638,0.068399452,0.10685686,0.067573294,0.69882989,0.071787469,0.11249702,3.219661,3501.0,0.0,0.38461539,0.26419082,0.19166666,0.80152088,65.699997,-0.024195027999999997,2516290.0,1613987.0,0.25444597,5623.0771,0.059065297,314207.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32299.902000000002,57519.883,86753.039,36084.844,62855.738,97194.92199999999,117.0,74.0,1.0,17.0,13.0,0.0,matched (3)
30900,5,36,19400.0,New York,121741.75,44.403133000000004,0.6742543000000001,0.4780474,0.19645585,103709.0,39963.25898689316,2656.2219,0.033063427,0.07412675,0.029880365,0.063222826,0.079671033,0.027253827,0.030561266,0.88230699,0.055318043,0.024534693,3.219661,1630.0,0.09006211199999999,0.12485877,0.16916652,0.069973432,0.40193963,80.300003,0.0,298493.0,150426.0,0.18015933,7341.5098,-0.05323559,2390.5662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45500.280999999995,65041.246,94573.695,43832.285,70216.094,100165.39,56214.246,77614.469,101808.06,472.0,398.0,9.0,18.0,36.0,0.0,matched (3)
14802,61,36,19400.0,New York,186954.19,30.904384999999998,0.83863592,0.80887747,0.21302901,125714.0,58552.0,55301.703,0.08210492900000001,0.066071689,0.024422443,0.016133597,0.053637135999999995,0.07921709099999999,0.012523391000000002,0.87159926,0.047646467000000005,0.052502785,3.219661,2292.0,0.14893617,0.041999999,0.12520064,0.048845235,0.76113361,82.599998,1.0008424999999999,2255705.0,1399246.0,0.17534673,144204.08,0.0060762572,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57275.530999999995,81163.516,123855.61,44598.113,66227.43,88884.68800000001,41397.672,65132.835999999996,93464.523,1054.0,916.0,10.0,45.0,51.0,0.0,matched (3)
114100,81,36,19400.0,New York,116553.1,38.534309,0.45276499,0.34422535,0.35117772,115375.0,50674.0,5496.3691,0.0042826552,0.03618421,0.030253476,0.0045719035,0.10266002,0.23960464,0.0028420626,0.73487616,0.06902151599999999,0.17707802,3.219661,2113.0,0.20737328,0.10288066,0.097959183,0.20072992,0.61299998,84.900002,0.26521215,303994.0,129960.0,0.37406486,13907.515,0.019069351000000002,1959.5376,0.0,0.0,0.0,68194.648,84771.586,126507.79,0.0,0.0,0.0,42048.227,57620.168,80135.188,71410.43,76739.969,81156.414,80657.414,79077.563,77772.578,456.0,290.0,2.0,101.0,48.0,0.0,matched (3)
15001,61,36,19400.0,New York,236575.27,29.594654,0.85450476,0.81095099,0.10732879,142679.0,92214.0,43510.254,0.041649979,0.032215357,0.02478973,0.009154316,0.030078465,0.040976461,0.0084557189,0.92790389,0.030262572999999997,0.024062734,3.219661,2295.0,0.068965517,0.13181818,0.15523465,0.14808206,0.67330462,83.400002,-0.10200108,2337094.0,1454844.0,0.091107249,114700.0,-0.022683123,52100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46627.012,70223.75,109581.9,38360.965,63320.996,91462.117,34743.566,58898.383,88756.531,465.0,432.0,2.0,4.0,12.0,0.0,matched (3)
99703,81,36,19400.0,New York,107151.02,42.78001,0.48192772,0.44981414,0.30352166,94303.0,53017.0,6418.1606,0.02508234,0.056975432,0.027975312000000002,0.027235355,0.08710175,0.20918556,0.015878616,0.7488355,0.060550459,0.15965086,3.219661,1380.0,0.25342464,0.15693431,0.18961254,0.080095924,0.56363338,73.699997,0.0,233992.0,112427.0,0.34095579,15693.548999999999,-0.0018762167000000002,2129.0322,0.0,0.0,0.0,68369.328,69340.477,70921.773,0.0,0.0,0.0,52970.652,44892.890999999996,37080.789,62588.555,76107.539,88469.539,67766.008,82238.75,97062.625,577.0,360.0,6.0,143.0,51.0,0.0,matched (3)
150702,81,36,19400.0,New York,116185.8,35.548454,0.48614374,0.44252163,0.31789693,78258.0,54639.0,3737.0825,0.055013929,0.05848329099999999,0.06041388599999999,0.01132788,0.092825674,0.27896965,0.0058841747,0.69711983,0.090120777,0.17690217,3.219661,1410.0,0.25316456,0.063829787,0.12297735,0.22901325,0.55187637,83.300003,-0.10459867,233914.0,120246.0,0.41629958,9514.9707,0.016416483,2877.2456,0.0,0.0,0.0,64321.710999999996,68440.391,75440.086,0.0,0.0,0.0,53203.219000000005,69663.656,92697.836,64415.242,75230.703,84794.805,82204.719,83849.367,85267.867,576.0,320.0,3.0,171.0,61.0,1.0,matched (3)
103300,81,36,19400.0,New York,101048.08,38.809616,0.34132123,0.22928268,0.31323877,81250.0,41304.0,6845.9922,0.023640662000000003,0.054374095,0.047288615,0.0024295433,0.11175899,0.16664109,0.0012051096,0.79079294,0.080260307,0.10222805,3.219661,1739.0,0.11645102,0.14210527,0.11283186,0.10546241,0.54676896,75.099998,0.19988212,327582.0,142019.0,0.2968902,17589.744,0.037412167,576.9231,0.0,0.0,0.0,65862.023,78794.008,105732.16,0.0,0.0,0.0,23815.248,45231.625,80159.68,57181.210999999996,78348.609,100190.55,70539.602,85129.289,100291.89,840.0,621.0,1.0,107.0,80.0,0.0,matched (3)
99701,81,36,19400.0,New York,91860.539,41.432762,0.30873495,0.30910721,0.30562061,76563.0,44215.0,2920.2791,0.055815767,0.046203438,0.021592442000000003,0.011610487,0.079400748,0.15463156,0.0050143264000000005,0.81411177,0.041905444,0.12234042,3.219661,1605.0,0.03846154,0.0859375,0.16115703,0.12873754,0.52272725,78.5,0.24739213,271815.0,129981.0,0.27265918,7235.7725,0.028051205,663.95667,0.0,0.0,0.0,76502.516,78854.875,82764.586,0.0,0.0,0.0,0.0,0.0,0.0,54924.405999999995,76215.695,98110.258,64878.52,80696.164,97143.789,411.0,309.0,0.0,70.0,25.0,0.0,matched (3)
129102,81,36,19400.0,New York,131872.45,45.231953000000004,0.60110801,0.52531123,0.20757058,99973.0,58959.0,3188.825,0.07405103,0.041796632,0.036187399,0.031427715,0.08979347300000001,0.19188251,0.03025577,0.72395509,0.060511540999999995,0.14874099,3.219661,0.0,0.13554987,0.080428958,0.086592175,0.14372623,0.5800751999999999,78.400002,0.19653285,317363.0,148176.0,0.34809935,8610.8242,0.057652990999999994,943.29895,0.0,0.0,0.0,62574.734000000004,80485.711,126083.48,0.0,0.0,0.0,0.0,0.0,0.0,60799.148,72543.883,83018.328,65555.367,74510.836,82865.891,653.0,414.0,22.0,144.0,48.0,0.0,matched (3)
142900,81,36,19400.0,New York,105783.98,43.802704,0.47729117,0.33494425,0.42592055,82314.0,44087.0,6868.2637,0.072484776,0.038693745,0.077617325,0.012969095,0.099061809,0.34275243,0.0043751709,0.61361772,0.08394859,0.23416837,3.219661,1641.0,0.18933333,0.056047197,0.105,0.10830325,0.572851,80.5,-0.37043852,316415.0,134868.0,0.49365342,17592.232,0.049925327,1121.3593,0.0,0.0,0.0,72542.414,82338.5,101434.12,0.0,0.0,0.0,48054.441,54417.0,62297.18,60115.691,78399.375,96401.945,59421.004,79599.516,102081.69,732.0,383.0,1.0,231.0,72.0,3.0,matched (3)
157901,81,36,19400.0,New York,100525.42,36.573463000000004,0.44010484,0.33547845,0.42511803,93466.0,45242.0,5327.9829,0.1197356,0.054390699,0.019777503000000002,0.023541667000000002,0.066458337,0.38749638,0.0093839252,0.61179113,0.063647494,0.27174866,3.219661,1434.0,0.071005918,0.11724138,0.072434604,0.17484537,0.56583899,84.699997,0.20270948,260791.0,137079.0,0.578125,13521.127,0.088147029,867.60565,0.0,0.0,0.0,84799.242,87003.5,90675.555,0.0,0.0,0.0,58901.207,38751.926,21191.771,63770.488,73852.547,82677.125,49355.453,70513.891,94180.56300000001,968.0,422.0,6.0,398.0,80.0,14.0,matched (3)
92200,81,36,19400.0,New York,149199.86,37.474148,0.55108768,0.54586565,0.06427503400000001,123438.0,66606.96822097074,3266.1401,0.028898853999999998,0.035646386,0.0095820595,0.0031731640999999996,0.029465096,0.014505893,0.0040797824,0.95194924,0.021758839,0.014505893999999998,3.219661,1852.0,0.10243902,0.11564576,0.09090909400000001,0.10391363,0.5716005,80.800003,0.94700253,39302.0,13614.0,0.058930218,8452.1074,0.12558308,222.22221000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47210.530999999995,68245.727,89890.281,50716.477,69331.594,89280.258,522.0,483.0,1.0,10.0,19.0,1.0,matched (3)
14200,61,36,19400.0,New York,240499.05,27.436496999999996,0.83416301,0.80224162,0.14963168,235083.0,108898.0,27823.404,0.029005526,0.020116678,0.039034914,0.006051098,0.03630659,0.030044957999999997,0.0064257029,0.92429721,0.026706828,0.022289157,3.219661,0.0,0.094142258,0.092696629,0.13814433,0.07451798,0.63907284,81.0,0.71474826,2426581.0,1514459.0,0.088973582,64666.668,-0.012538918000000001,81463.773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32655.129,57381.140999999996,85812.727,47701.75,66154.438,86055.109,836.0,759.0,2.0,15.0,22.0,0.0,matched (3)
133900,81,36,19400.0,New York,141619.14,51.145763,0.42211056,0.45132744,0.43745631,116875.0,49667.0,5645.1719,0.065688327,0.01939488,0.035390947,0.024577573,0.079877116,0.33159545,0.0070477681999999995,0.61158967,0.07204385099999999,0.29059809,3.219661,0.0,0.13333334,0.048,0.09589041,0.058119658,0.57959962,77.699997,-0.6778211,331733.0,137112.0,0.47158217,14965.518,-0.07132791,1287.3563,0.0,0.0,0.0,51848.703,80413.453,975589.63,0.0,0.0,0.0,0.0,0.0,0.0,57544.539000000004,73698.148,88978.984,75676.094,82450.641,88684.836,255.0,122.0,1.0,110.0,19.0,0.0,matched (3)
66900,81,36,19400.0,New York,94082.266,31.527849,0.2713348,0.28732184,0.12574203,74798.0,40667.0,10631.188,0.036697246,0.086560361,0.04264871,0.0017584994,0.079718642,0.069167644,0.0023501762,0.893067,0.062279670999999995,0.040540539,3.219661,1538.0,0.098958336,0.062992126,0.23376623,0.23086575,0.52968645,66.400002,0.36680701,763761.0,377514.0,0.15943729999999998,27516.129,0.020464536000000002,677.4193700000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49532.305,74052.961,100782.95,55035.234000000004,72068.867,89784.094,260.0,218.0,0.0,20.0,21.0,0.0,matched (3)
10601,61,36,19400.0,New York,201507.45,27.130861,0.7638889,0.68497759,0.2009922,123304.0,72334.0,60234.496,0.020411056,0.026775612999999997,0.029751852000000002,0.0096585499,0.036321587999999995,0.041040897,0.0064006024,0.91528612,0.031501003,0.034401305,3.219661,2407.0,0.15963855,0.13861386,0.16923077,0.16025642,0.63914746,82.900002,0.69687063,2822416.0,1789388.0,0.1031152,144137.25,0.016487122,28941.178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46369.418,64659.332,82895.484,56299.746,70662.391,85031.914,589.0,524.0,1.0,28.0,14.0,0.0,matched (3)
148300,81,36,19400.0,New York,170390.11,40.482708,0.6323663,0.54558074,0.37235451,120766.0,73244.0,2257.2578,0.03207672,0.013775008,0.015116661000000002,0.010129235,0.054837584,0.2508831,0.004263693,0.72974747,0.044276811,0.19681743,3.219661,0.0,0.012618296999999999,0.13157895,0.09763313800000001,0.21563154,0.56612068,85.300003,0.37525204,244723.0,117877.0,0.35137969,5484.6743,-0.077758215,452.10727,0.0,0.0,0.0,65438.824,71144.023,81110.156,0.0,0.0,0.0,28192.605,65994.578,255477.78,50043.629,66657.805,82659.805,48657.699,66720.039,86027.0,643.0,433.0,0.0,156.0,27.0,2.0,matched (3)
101700,81,36,19400.0,New York,86972.5,38.334354,0.35982865,0.26038477,0.24973619,68295.0,41424.0,5869.3501,0.047133312000000004,0.083375961,0.061231118,0.010195114,0.09579891,0.1706229,0.0047692047,0.79390222,0.055697500999999996,0.12521286,3.219661,0.0,0.15031646,0.07867495,0.13688213,0.10650642,0.53487903,76.300003,0.048522208,299636.0,133007.0,0.29618561,14892.67,0.07396153400000001,2353.4031,0.0,0.0,0.0,64021.164000000004,78899.094,111899.88,0.0,0.0,0.0,50944.18,58958.074,69011.672,55801.426,73660.883,90983.633,58288.172,78712.391,101483.51,951.0,661.0,0.0,193.0,76.0,1.0,matched (3)
74900,81,36,19400.0,New York,178914.47,44.37154,0.69106382,0.66324919,0.45088756,151964.0,77957.75464684014,5240.6133,0.022485208,0.029768467000000003,0.037366547,0.010323469,0.071576051,0.1472815,0.010117146,0.73855168,0.054313100999999996,0.14657548,3.219661,0.0,0.22826087,0.043689322,0.11214953,0.19508448,0.62693155,83.599998,0.0,425351.0,181096.0,0.29387474,10528.985,0.22763783,2478.261,0.0,0.0,0.0,59939.949,74413.227,105222.35,0.0,0.0,0.0,0.0,0.0,0.0,51663.765999999996,68830.531,85391.281,56903.387,73827.953,91405.805,404.0,301.0,3.0,69.0,16.0,0.0,matched (3)
14801,61,36,19400.0,New York,182929.13,30.574398,0.84307259,0.80163163,0.15850815,162857.0,73047.0,55849.477,0.029526029,0.029763941000000002,0.021374045,0.016067063,0.042612646,0.07901644,0.014812263,0.874268,0.042025492000000005,0.052368406,3.219661,2254.0,0.13427562,0.13821138,0.11278196,0.046221569000000004,0.72088355,83.300003,1.5567833999999998,2341361.0,1456374.0,0.15543139,143150.0,0.04597211599999999,79350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32946.164,57279.082,85084.758,46811.414000000004,65260.875,85225.352,429.0,377.0,1.0,22.0,13.0,0.0,matched (3)
27401,5,36,19400.0,New York,86018.211,38.192204,0.24402332,0.19990526,0.1442226,83293.0,40298.0,7061.5156,0.075828381,0.069505095,0.0327239,0.0066875652,0.17471264,0.012748171,0.0024737895000000003,0.90010601,0.082695253,0.0083986679,3.219661,1569.0,0.31311154,0.099502489,0.16607773,0.18724373,0.50338602,67.199997,0.0,276649.0,136068.0,0.20438874,17591.91,-0.17225912,205.88234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46062.383,48022.5,50257.84,55050.121,75481.508,96168.398,61443.57,79717.117,99403.281,919.0,774.0,1.0,9.0,126.0,0.0,matched (3)
109300,81,36,19400.0,New York,118462.31,37.457401000000004,0.37371239,0.40311909,0.38950276,90703.0,54183.48585365854,2709.1677,0.010032362,0.059901338,0.07341602400000001,0.010547131999999999,0.082069874,0.25580907,0.018086156000000003,0.68891811,0.057218019,0.22073925,3.219661,0.0,0.03265306,0.044025157,0.09965635800000001,0.15378548,0.52092832,85.199997,0.0,256910.0,122311.0,0.39222151,7006.9282,0.018774897,1782.9099,0.0,0.0,0.0,74979.102,84054.898,101574.8,0.0,0.0,0.0,36741.297,65515.617,123713.2,53340.434,72642.266,91796.648,49839.418,70876.094,94342.81300000001,649.0,381.0,37.0,161.0,59.0,0.0,matched (3)
140902,81,36,19400.0,New York,98751.961,47.916579999999996,0.38492063,0.34725401,0.51080632,101397.0,46296.0,4508.3916,0.033250208999999996,0.14124748,0.012658228,0.017671917,0.087207071,0.49318683,0.010948905,0.47364151,0.074209243,0.37626469,3.219661,1797.0,0.013513513999999999,0.04587156,0.1,0.070160605,0.51485658,75.099998,0.062427122,316061.0,132373.0,0.6776795999999999,12336.493,0.10503572,2701.4219,0.0,0.0,0.0,67385.648,84010.492,125600.7,0.0,0.0,0.0,69095.781,45059.953,25762.727000000003,62548.609000000004,73397.977,82978.336,57021.27,74948.0,93890.492,538.0,187.0,8.0,276.0,46.0,0.0,matched (3)
14000,61,36,19400.0,New York,198871.03,29.764397,0.83734268,0.84279406,0.18454202,124544.0,69504.0,43292.316,0.020912316,0.037271086,0.040998448,0.019582747,0.048508894000000004,0.044338342,0.010317256,0.90817642,0.035078671,0.034314256,3.219661,2379.0,0.083417088,0.16826923,0.092286505,0.14686124,0.72431946,82.099998,0.044342309,2412402.0,1500467.0,0.13336748,113231.89,0.01054212,42159.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46888.398,72523.234,118595.28,40388.824,60896.59,82543.266,43298.227,64996.02,89896.75,1235.0,1104.0,6.0,34.0,56.0,0.0,matched (3)
66501,81,36,19400.0,New York,89425.914,38.712193,0.23482549,0.19319932,0.24895805,83839.0,36698.15975947921,9987.3535,0.022277917999999997,0.072326824,0.070598513,0.001221374,0.086412214,0.0098433103,0.00091544341,0.93219888,0.044182595,0.013692138999999999,3.219661,0.0,0.20145631,0.12264463,0.20595253,0.12968653,0.51033664,74.599998,0.0,760099.0,373380.0,0.10625952,25787.4,0.036867097,1472.4409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60392.363,73251.164,84896.023,71186.32,75865.391,80015.242,503.0,449.0,1.0,8.0,39.0,1.0,matched (3)
145900,81,36,19400.0,New York,98819.56300000001,39.312164,0.36383349,0.25834543,0.55990469,86000.0,52773.0,7742.8936,0.075901978,0.041215509,0.051771116,0.012987013,0.16017316,0.31178540000000005,0.0066271364,0.63690269,0.094175093,0.22227953,3.219661,1769.0,0.23024055,0.07342657400000001,0.11671925,0.10106762,0.59439963,79.199997,0.044506412,317106.0,133999.0,0.51948053,19384.615,0.026533589,2664.3354,0.0,0.0,0.0,52057.875,68243.82,104069.07,0.0,0.0,0.0,44724.297,53684.074,65343.676,52526.699,76116.914,101432.44,51187.148,80240.352,120400.3,591.0,322.0,1.0,162.0,78.0,0.0,matched (3)
93401,81,36,19400.0,New York,83689.18,43.928574,0.42947146,0.314603,0.09752547,80718.0,38132.0,7493.5503,0.075691409,0.14446269,0.07051281599999999,0.014515703999999999,0.058326736,0.013196093999999998,0.023361536000000002,0.85793662,0.076651089,0.030690666000000002,3.219661,1476.0,0.18962076,0.10410557,0.2392638,0.17926689999999998,0.52920324,71.199997,0.0,33164.0,12542.0,0.088941693,18216.346,-0.23311959,774.03845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36858.258,36241.668,35567.402,49139.155999999995,71361.375,94585.70300000001,53721.883,71637.422,90547.844,803.0,651.0,19.0,25.0,89.0,1.0,matched (3)
6000,61,36,19400.0,New York,149830.98,31.936209,0.7659629,0.70264256,0.18382196,109167.0,64757.0,31308.865,0.032741278,0.034093756,0.017640047,0.027931722000000003,0.044114389000000004,0.087619931,0.021308598999999998,0.91877663,0.019303083000000002,0.030343287000000004,3.219661,2155.0,0.26767677,0.18181819,0.1952381,0.10465116,0.48858449,79.800003,-1.2050415,2783299.0,1766395.0,0.18332964,92061.227,0.017017642,10428.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63170.473,68373.281,72685.063,78377.953,78479.641,78565.625,321.0,269.0,13.0,11.0,11.0,0.0,matched (3)
109900,81,36,19400.0,New York,98542.664,44.196728,0.25384954,0.29318899,0.33312201,74300.0,37176.0,8702.6182,0.11030111,0.062518783,0.044202436,0.0073237717,0.14647543,0.26420999,0.0041979011,0.71484256,0.11064468,0.13729717,3.219661,1581.0,0.14114115,0.12690355,0.14634146,0.09586466099999999,0.61777258,79.800003,0.47345018,311120.0,140956.0,0.44613975,22141.892999999996,0.0079006078,3952.7026,0.0,0.0,0.0,76836.383,70040.516,60168.301,0.0,0.0,0.0,50269.285,62108.051,77724.086,63352.68,70966.047,77454.32,68314.453,73876.672,78867.242,776.0,480.0,0.0,149.0,123.0,0.0,matched (3)
112900,81,36,19400.0,New York,108760.16,41.973929999999996,0.39586115,0.38506418,0.28283754,87321.0,50442.0,6513.125,0.022883296,0.020707507,0.031207599,0.018287243,0.09322033800000001,0.25260109,0.013846819,0.70705324,0.09909129900000001,0.16010386,3.219661,1921.0,0.049261082000000005,0.075829387,0.18623482,0.10381979,0.640625,80.300003,0.39346269,306176.0,142064.0,0.38447815,16364.964,-0.13684212,1642.3358,0.0,0.0,0.0,71042.656,69525.07,67158.148,0.0,0.0,0.0,53526.316,80071.469,132221.8,60049.77,72683.359,84087.17199999999,61148.441,76956.492,93173.625,429.0,258.0,8.0,94.0,56.0,0.0,matched (3)
127700,81,36,19400.0,New York,161583.09,43.938164,0.59420288,0.6545884,0.3787207,116734.0,65036.32075471697,3428.0195,0.032932237,0.012869661000000001,0.036064629,0.035783101,0.045141757000000005,0.1295983,0.041301969,0.72948575,0.039934356000000004,0.14287685,3.219661,0.0,0.10828026,0.070707068,0.09456265,0.15981381,0.58451927,78.599998,0.0,317840.0,132135.0,0.24855489,8817.9609,-0.13868,1597.0874,0.0,0.0,0.0,66136.734,72979.109,85176.492,0.0,0.0,0.0,0.0,0.0,0.0,48224.844000000005,68421.352,88908.359,50406.039000000004,69805.781,90852.258,869.0,634.0,42.0,131.0,36.0,0.0,matched (3)
33500,5,36,19400.0,New York,141916.66,39.727753,0.70749813,0.53874266,0.15580598,98542.0,52966.56233371516,3033.3584,0.040988546,0.091849148,0.025849492999999998,0.062442608,0.11983471,0.030793615,0.056110319000000006,0.79315263,0.096528769,0.029481692,3.219661,1610.0,0.22222222,0.13968875,0.2345679,0.23510292,0.5534308000000001,85.599998,0.0,339764.0,171347.0,0.22865015,8126.8652,-0.0078073693,1123.1343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39475.645,62709.0,88164.06300000001,31908.787,61685.085999999996,102666.62,321.0,212.0,27.0,12.0,54.0,1.0,matched (3)
